15:17:01.809 [main] INFO  org.eclipse.jetty.server.Server - Started @5281ms
15:17:21.928 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3959ms
15:17:22.113 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:17:22.646 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:17:23.138 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:17:23.173 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@1753ffcc{HTTP/1.1}{0.0.0.0:43537}
15:17:23.175 [main] INFO  org.eclipse.jetty.server.Server - Started @5208ms
15:17:43.562 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3916ms
15:17:43.740 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:17:44.352 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:17:44.838 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:17:44.869 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@2180e5f{HTTP/1.1}{0.0.0.0:46089}
15:17:44.871 [main] INFO  org.eclipse.jetty.server.Server - Started @5227ms
15:18:04.392 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3887ms
15:18:04.594 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:18:05.107 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:18:05.248 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:18:05.300 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@57cb69cb{HTTP/1.1}{0.0.0.0:33525}
15:18:05.300 [main] INFO  org.eclipse.jetty.server.Server - Started @4797ms
15:18:25.459 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3973ms
15:18:25.635 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:18:26.179 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:18:26.631 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:18:26.676 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@30a55cc8{HTTP/1.1}{0.0.0.0:36839}
15:18:26.676 [main] INFO  org.eclipse.jetty.server.Server - Started @5192ms
15:18:46.000 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3847ms
15:18:46.210 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:18:46.484 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
15:18:47.195 [main] INFO  o.e.j.server.handler.ContextHandler - Started c.g.g.j.@3e62d773{/,file:/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war/,AVAILABLE}{/scratch/dginelli/workspace/repairnator-repairnator-experiments-GwtMaterialDesign-gwt-material-283493875-20171005-045555-firstCommit/gwt-material/war}
15:18:47.240 [main] INFO  o.e.jetty.server.ServerConnector - Started ServerConnector@30a55cc8{HTTP/1.1}{0.0.0.0:44209}
15:18:47.240 [main] INFO  org.eclipse.jetty.server.Server - Started @5089ms
15:19:07.127 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @3874ms
15:19:07.302 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.14.v20151106
15:19:07.834 [main] WARN  o.e.j.a.AnnotationConfiguration - ServletContainerInitializers: detected. Class hierarchy: empty
