Nr;Word;Target_nonword;Syllables;Condition;Length_list;Word1;Word_2;Word3;Word4;Word5;Word6;Position_target;Noise_level;Position_foil;
312;bed;zarp_1.wav;1;Target+Foil;5 words;vleek.wav;zanskolm.wav;kelf.wav;zarp_2.wav;bolpes.wav;;4;plus8db;2;
313;deur;koef_1.wav;1;Target+Foil;5 words;raandog.wav;koepteik.wav;nocht.wav;koef_2.wav;womp.wav;;4;plus8db;2;
314;tent;teng_1.wav;1;Target+Foil;5 words;texbuif.wav;moop.wav;faan.wav;teng_2.wav;zajukt.wav;;4;plus8db;1;
315;huis;chlon_1.wav;1;Target+Foil;5 words;chlokhien.wav;doon.wav;keeg.wav;chlon_2.wav;vijnwel.wav;;4;plus8db;1;
316;man;bauk_1.wav;1;Target+Foil;5 words;bauswor.wav;aaks.wav;paldur.wav;bauk_2.wav;schreerp.wav;;4;plus8db;1;
317;kom;hats_1.wav;1;Target+Foil;5 words;halgherm.wav;badsies.wav;goos.wav;hats_2.wav;traap.wav;;4;plus8db;1;
318;zalf;haps_1.wav;1;Target+Foil;5 words;harfbijg.wav;gruif.wav;naaglot.wav;haps_2.wav;juit.wav;;4;plus8db;1;
319;trouw;trops_1.wav;1;Target+Foil;5 words;trolkdoef.wav;weepbuis.wav;kogs.wav;trops_2.wav;waaf.wav;;4;plus8db;1;
320;maan;maap_1.wav;1;Target+Foil;6 words;maafnoep.wav;maap_2.wav;rargen.wav;kons.wav;wop.wav;reveer.wav;2;plus8db;1;
321;velg;duil_1.wav;1;Target+Foil;6 words;gangkeer.wav;duiskalp.wav;duil_2.wav;opvek.wav;jeel.wav;snaag.wav;3;plus8db;2;
322;streep;wuik_1.wav;1;Target+Foil;6 words;lendaar.wav;grem.wav;wuigkroer.wav;wuik_2.wav;koereek.wav;kork.wav;4;plus8db;3;
323;paars;breeg_1.wav;1;Target+Foil;6 words;hoortbijn.wav;zel.wav;grubond.wav;breelmeeg.wav;breeg_2.wav;scherg.wav;5;plus8db;4;
324;gans;gret_1.wav;1;Target+Foil;6 words;gremdoep.wav;snuim.wav;gret_2.wav;wuil.wav;warnis.wav;winkheek.wav;3;plus8db;1;
325;kuil;baust_1.wav;1;Target+Foil;6 words;baaf.wav;baundleu.wav;foestvag.wav;baust_2.wav;tan.wav;rornas.wav;4;plus8db;2;
326;bad;bam_1.wav;1;Target+Foil;6 words;wirums.wav;mefdel.wav;bafruip.wav;lir.wav;bam_2.wav;lank.wav;5;plus8db;3;
327;klas;roen_1.wav;1;Target+Foil;6 words;zeut.wav;glank.wav;roegtaus.wav;lentar.wav;roen_2.wav;rielak.wav;5;plus8db;3;
328;grot;vlaad_1.wav;1;Target+Foil;6 words;vlaasrig.wav;kalvoon.wav;voornil.wav;vlaad_2.wav;bruip.wav;bax.wav;4;plus8db;1;
329;buik;veus_1.wav;1;Target+Foil;6 words;veuphalk.wav;ollusk.wav;gaam.wav;veus_2.wav;ijn.wav;zeiming.wav;4;plus8db;1;
330;beest;klag_1.wav;1;Target+Foil;6 words;aalpeis.wav;klanwuist.wav;sjoek.wav;snerm.wav;klag_2.wav;arrui.wav;5;plus8db;2;
331;vloed;pras_1.wav;1;Target+Foil;6 words;kroen.wav;prambeup.wav;sidraal.wav;beuting.wav;pras_2.wav;relp.wav;5;plus8db;2;
332;ster;krer_1.wav;1;Target+Foil;6 words;kremgof.wav;pef.wav;monksel.wav;muig.wav;krer_2.wav;deper.wav;5;plus8db;1;
333;steeg;strijp_1.wav;1;Target+Foil;6 words;strijmrin.wav;doog.wav;handreer.wav;zordoer.wav;strijp_2.wav;sleer.wav;5;plus8db;1;
334;zoen;poers_1.wav;1;Target+Foil;6 words;poentflins.wav;uitmed.wav;baag.wav;vir.wav;poers_2.wav;ierwofs.wav;5;plus8db;1;
335;klad;gars_1.wav;1;Target+Foil;6 words;galtvits.wav;raan.wav;seipoon.wav;baaps.wav;gars_2.wav;aanmed.wav;5;plus8db;1;
336;jaar;jaaf_1.wav;1;Target+Foil;6 words;jaadmers.wav;lijngaals.wav;kral.wav;vammoer.wav;jaaf_2.wav;spool.wav;5;plus8db;1;
337;loep;luip.wav;1;NoTarget;3 words;kleis.wav;heerting.wav;zwins.wav;;;;0;plus8db;0;
338;doof;moof.wav;1;NoTarget;3 words;zolp.wav;heeg.wav;jasween.wav;;;;0;plus8db;0;
339;nier;rier.wav;1;NoTarget;3 words;zuif.wav;voormool.wav;slig.wav;;;;0;plus8db;0;
340;schuim;schijm.wav;1;NoTarget;3 words;amnaar.wav;woe.wav;trar.wav;;;;0;plus8db;0;
341;stift;stins.wav;1;NoTarget;3 words;prok.wav;din.wav;rieding.wav;;;;0;plus8db;0;
342;tong;tonk.wav;1;NoTarget;3 words;zandog.wav;dijg.wav;vets.wav;;;;0;plus8db;0;
343;roer;doer.wav;1;NoTarget;3 words;staas.wav;uitbag.wav;maars.wav;;;;0;plus8db;0;
344;week;woek.wav;1;NoTarget;3 words;vool.wav;jal.wav;tuzi.wav;;;;0;plus8db;0;
345;zorg;zolg.wav;1;NoTarget;3 words;naap.wav;mig.wav;piroet.wav;;;;0;plus8db;0;
346;veer;veep.wav;1;NoTarget;3 words;zaam.wav;tikaat.wav;kijs.wav;;;;0;plus8db;0;
347;smaak;smijk.wav;1;NoTarget;3 words;veg.wav;wieel.wav;loor.wav;;;;0;plus8db;0;
348;rots;rets.wav;1;NoTarget;3 words;gipjet.wav;wiem.wav;nauk.wav;;;;0;plus8db;0;
349;mouw;molp.wav;1;NoTarget;3 words;cibuur.wav;rool.wav;tieg.wav;;;;0;plus8db;0;
350;lijm;kijm.wav;1;NoTarget;3 words;pidel.wav;raun.wav;rox.wav;;;;0;plus8db;0;
351;moord;moops.wav;1;NoTarget;4 words;fluik.wav;ontseet.wav;hook.wav;gebeeg.wav;;;0;plus8db;0;
352;baas;baap.wav;1;NoTarget;4 words;rer.wav;bem.wav;foersmaal.wav;dadroek.wav;;;0;plus8db;0;
353;poot;peit.wav;1;NoTarget;4 words;nal.wav;guiping.wav;buip.wav;herbing.wav;;;0;plus8db;0;
354;blaar;slaar.wav;1;NoTarget;4 words;naags.wav;onliel.wav;zaklaak.wav;raf.wav;;;0;plus8db;0;
355;doek;deek.wav;1;NoTarget;4 words;eerkuid.wav;jor.wav;vas.wav;wijtoeg.wav;;;0;plus8db;0;
356;wand;wamp.wav;1;NoTarget;4 words;aanmil.wav;wons.wav;toezol.wav;fap.wav;;;0;plus8db;0;
357;pop;lop.wav;1;NoTarget;4 words;voorserm.wav;muiland.wav;fraal.wav;kijn.wav;;;0;plus8db;0;
358;grijs;drijs.wav;1;NoTarget;4 words;sal.wav;veis.wav;wireun.wav;pente.wav;;;0;plus8db;0;
359;slank;slamp.wav;1;NoTarget;4 words;luin.wav;adbie.wav;lides.wav;nif.wav;;;0;plus8db;0;
360;taal;laal.wav;1;NoTarget;4 words;glibuck.wav;rijl.wav;zas.wav;kotken.wav;;;0;plus8db;0;
361;roem;loem.wav;1;NoTarget;4 words;salder.wav;voes.wav;guitel.wav;swi.wav;;;0;plus8db;0;
362;bier;biem.wav;1;NoTarget;4 words;straap.wav;gijmel.wav;nil.wav;velmen.wav;;;0;plus8db;0;
363;zoon;zoot.wav;1;NoTarget;4 words;loedes.wav;broep.wav;muip.wav;perlein.wav;;;0;plus8db;0;
364;riem;diem.wav;1;NoTarget;4 words;girter.wav;medder.wav;biek.wav;joom.wav;;;0;plus8db;0;
365;vocht;gocht.wav;1;NoTarget;5 words;inbong.wav;gop.wav;dorm.wav;wiffer.wav;blem.wav;;0;plus8db;0;
366;wet;wot.wav;1;NoTarget;5 words;bijs.wav;stror.wav;spen.wav;taapman.wav;piktoor.wav;;0;plus8db;0;
367;troon;groon.wav;1;NoTarget;5 words;woos.wav;aanbees.wav;stiem.wav;roon.wav;gardeen.wav;;0;plus8db;0;
368;roos;ries.wav;1;NoTarget;5 words;kreen.wav;omrong.wav;aannok.wav;toots.wav;klil.wav;;0;plus8db;0;
369;broer;troer.wav;1;NoTarget;5 words;voortegt.wav;brof.wav;blook.wav;spaag.wav;afbuip.wav;;0;plus8db;0;
370;blaas;draas.wav;1;NoTarget;5 words;aanbag.wav;smap.wav;tetjel.wav;gog.wav;pag.wav;;0;plus8db;0;
371;vet;vek.wav;1;NoTarget;5 words;vank.wav;linier.wav;varn.wav;lorte.wav;gruid.wav;;0;plus8db;0;
372;rol;rof.wav;1;NoTarget;5 words;bir.wav;schroer.wav;mipper.wav;kluzel.wav;steit.wav;;0;plus8db;0;
373;mol;mil.wav;1;NoTarget;5 words;deg.wav;spuwel.wav;prier.wav;drok.wav;ledder.wav;;0;plus8db;0;
374;been;bien.wav;1;NoTarget;5 words;drepier.wav;pals.wav;hader.wav;bruif.wav;smoop.wav;;0;plus8db;0;
375;gat;gar.wav;1;NoTarget;5 words;lomel.wav;strieg.wav;snaan.wav;sloog.wav;rirte.wav;;0;plus8db;0;
376;haas;haap.wav;1;NoTarget;5 words;kloor.wav;meffie.wav;brelp.wav;mepel.wav;grak.wav;;0;plus8db;0;
377;kaal;kaaf.wav;1;NoTarget;5 words;fieker.wav;migder.wav;schaan.wav;krelg.wav;strep.wav;;0;plus8db;0;
378;lok;lox.wav;1;NoTarget;5 words;troof.wav;striek.wav;vlaf.wav;schroener.wav;poven.wav;;0;plus8db;0;
379;krans;krons.wav;1;NoTarget;6 words;milfoon.wav;wiks.wav;braal.wav;palfzer.wav;kijder.wav;grui.wav;0;plus8db;0;
380;cel;woen.wav;1;NoTarget;6 words;kaans.wav;noet.wav;woger.wav;spaper.wav;zook.wav;tanel.wav;0;plus8db;0;
381;bloed;zwoed.wav;1;NoTarget;6 words;liem.wav;watse.wav;kieg.wav;firp.wav;bioel.wav;gebog.wav;0;plus8db;0;
382;hoek;hauk.wav;1;NoTarget;6 words;dipon.wav;krets.wav;rahel.wav;noek.wav;ronoen.wav;druid.wav;0;plus8db;0;
383;boer;goer.wav;1;NoTarget;6 words;uik.wav;tolas.wav;gepij.wav;lanhaap.wav;vres.wav;grank.wav;0;plus8db;0;
384;grens;spens.wav;1;NoTarget;6 words;oening.wav;zilms.wav;lits.wav;kietsoor.wav;huipoord.wav;zimp.wav;0;plus8db;0;
385;knop;smop.wav;1;NoTarget;6 words;loenak.wav;wandstrap.wav;ples.wav;liel.wav;jeen.wav;vergpuis.wav;0;plus8db;0;
386;geel;geek.wav;1;NoTarget;6 words;styk.wav;deiver.wav;spok.wav;lieken.wav;drelg.wav;zesel.wav;0;plus8db;0;
387;peen;peef.wav;1;NoTarget;6 words;hesk.wav;kraap.wav;rades.wav;garker.wav;redel.wav;stor.wav;0;plus8db;0;
388;sik;jik.wav;1;NoTarget;6 words;ots.wav;ploots.wav;fiek.wav;keder.wav;laben.wav;faper.wav;0;plus8db;0;
389;sop;sor.wav;1;NoTarget;6 words;raber.wav;hieg.wav;brots.wav;wref.wav;ledoer.wav;meusel.wav;0;plus8db;0;
390;vak;vaf.wav;1;NoTarget;6 words;zapel.wav;gesplik.wav;vrops.wav;tar_2.wav;vorn.wav;linsel.wav;0;plus8db;0;
391;was;wes.wav;1;NoTarget;6 words;colfres.wav;zalper.wav;blojerp.wav;smat.wav;rax.wav;spoeg.wav;0;plus8db;0;
392;wol;pra.wav;1;NoTarget;6 words;reuwel.wav;wog.wav;consmilp.wav;leskert.wav;mels.wav;dwaat.wav;0;plus8db;0;
393;vloer;smoer_1.wav;1;Target-only;3 words;deebral.wav;smoer_2.wav;wijp.wav;;;;2;plus6db;0;
394;pauw;paud_1.wav;1;Target-only;3 words;rolscheegt.wav;paud_2.wav;staap.wav;;;;2;plus6db;0;
395;krik;grik_1.wav;1;Target-only;3 words;spank.wav;grik_2.wav;pintein.wav;;;;2;plus6db;0;
396;schelp;schess_1.wav;1;Target-only;3 words;rim.wav;schess_2.wav;werelglal.wav;;;;2;plus6db;0;
397;slee;gree_1.wav;1;Target-only;3 words;brachter.wav;gree_2.wav;straak.wav;;;;2;plus6db;0;
398;mand;maks_1.wav;1;Target-only;3 words;palfhoom.wav;maks_2.wav;jeer.wav;;;;2;plus6db;0;
399;tang;mang_1.wav;1;Target-only;3 words;lartmat.wav;mang_2.wav;bleeuw.wav;;;;2;plus6db;0;
400;vaas;zaas_1.wav;1;Target-only;3 words;pinjat.wav;zaas_2.wav;dieg.wav;;;;2;plus6db;0;
401;zweep;speep_1.wav;1;Target-only;3 words;hocket.wav;speep_2.wav;wooi.wav;;;;2;plus6db;0;
402;vork;zork_1.wav;1;Target-only;3 words;mewer.wav;zork_2.wav;stroor.wav;;;;2;plus6db;0;
403;kam;kag_1.wav;1;Target-only;3 words;algel.wav;kag_2.wav;knoot.wav;;;;2;plus6db;0;
404;sjaal;vraal_1.wav;1;Target-only;3 words;pruif.wav;vraal_2.wav;gesoe.wav;;;;2;plus6db;0;
405;wolk;woch_1.wav;1;Target-only;3 words;graap.wav;woch_2.wav;aardwoe.wav;;;;2;plus6db;0;
406;kreeft;kreens_1.wav;1;Target-only;3 words;huim.wav;kreens_2.wav;schismel.wav;;;;2;plus6db;0;
407;kaars;kiers_1.wav;1;Target-only;3 words;hog.wav;kiers_2.wav;waga.wav;;;;2;plus6db;0;
408;hert;hets_1.wav;1;Target-only;3 words;sperf.wav;hets_2.wav;nijmwaard.wav;;;;2;plus6db;0;
409;schaar;schoer_1.wav;1;Target-only;3 words;brin.wav;schoer_2.wav;kneeuwlan.wav;;;;2;plus6db;0;
410;kraan;blaan_1.wav;1;Target-only;3 words;stolf.wav;blaan_2.wav;caimug.wav;;;;2;plus6db;0;
411;kers;hers_1.wav;1;Target-only;4 words;geider.wav;hers_2.wav;atgraus.wav;hamp.wav;;;2;plus6db;0;
412;kurk;skee_1.wav;1;Target-only;4 words;pif.wav;skee_2.wav;wadees.wav;landhoeg.wav;;;2;plus6db;0;
413;vlot;vrot_1.wav;1;Target-only;4 words;spomwel.wav;vrot_2.wav;akakos.wav;borts.wav;;;2;plus6db;0;
414;pruik;proek_1.wav;1;Target-only;4 words;doljeen.wav;proek_2.wav;klek.wav;spomset.wav;;;2;plus6db;0;
415;schaap;schuip_1.wav;1;Target-only;4 words;wamoel.wav;schuip_2.wav;balstel.wav;res.wav;;;2;plus6db;0;
416;wiel;diel_1.wav;1;Target-only;4 words;schuik.wav;diel_2.wav;trauster.wav;pozaat.wav;;;2;plus6db;0;
417;rok;ror_1.wav;1;Target-only;4 words;schir.wav;ror_2.wav;nekla.wav;draxtor.wav;;;2;plus6db;0;
418;vos;ves_1.wav;1;Target-only;4 words;almak.wav;ves_2.wav;calg.wav;ijnhooid.wav;;;2;plus6db;0;
419;spin;klin_1.wav;1;Target-only;4 words;heut.wav;klin_2.wav;beno.wav;pommoon.wav;;;2;plus6db;0;
420;harp;harf_1.wav;1;Target-only;4 words;tenreel.wav;raardkust.wav;harf_2.wav;gaak.wav;;;3;plus6db;0;
421;zwaan;praan_1.wav;1;Target-only;4 words;mork.wav;siekoed.wav;praan_2.wav;beerban.wav;;;3;plus6db;0;
422;geit;deit_1.wav;1;Target-only;4 words;plaai.wav;remel.wav;deit_2.wav;bageen.wav;;;3;plus6db;0;
423;tak;tek_1.wav;1;Target-only;4 words;zweeger.wav;olker.wav;tek_2.wav;kig.wav;;;3;plus6db;0;
424;worst;porst_1.wav;1;Target-only;4 words;cofo.wav;gruin.wav;porst_2.wav;petloog.wav;;;3;plus6db;0;
425;eend;oend_1.wav;1;Target-only;4 words;fonguin.wav;laaps.wav;oend_2.wav;spunel.wav;;;3;plus6db;0;
426;bijl;lijl_1.wav;1;Target-only;4 words;schifthad.wav;garlon.wav;lijl_2.wav;dreel.wav;;;3;plus6db;0;
427;pan;nan_1.wav;1;Target-only;4 words;susraan.wav;breen.wav;nan_2.wav;eekhaaid.wav;;;3;plus6db;0;
428;haai;hoei_1.wav;1;Target-only;4 words;jerg.wav;cigroon.wav;hoei_2.wav;lordel.wav;;;3;plus6db;0;
429;peer;reer_1.wav;1;Target-only;5 words;omvost.wav;reer_2.wav;drits.wav;bilwoon.wav;pild.wav;;2;plus6db;0;
430;duim;tuim_1.wav;1;Target-only;5 words;drander.wav;tuim_2.wav;laber.wav;kloes.wav;zuin.wav;;2;plus6db;0;
431;helm;hern_1.wav;1;Target-only;5 words;delk.wav;hern_2.wav;wazon.wav;tuip.wav;veser.wav;;2;plus6db;0;
432;muis;muin_1.wav;1;Target-only;5 words;blan.wav;muin_2.wav;wemp.wav;euzer.wav;knekgel.wav;;2;plus6db;0;
433;baard;baaks_1.wav;1;Target-only;5 words;sinier.wav;baaks_2.wav;ern.wav;has.wav;zates.wav;;2;plus6db;0;
434;strik;strok_1.wav;1;Target-only;5 words;torlier.wav;geun.wav;strok_2.wav;tarp.wav;furilt.wav;;3;plus6db;0;
